session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
SID_04194,64,TCP,5,462.85570772693336,AES,0.33196750620594334,1,Chrome,0,0
SID_04195,64,TCP,3,480.11833795969335,AES,0.351881791295487,2,Chrome,0,0
SID_04196,400,TCP,4,531.7098120781693,DES,0.20813011840378706,3,Edge,0,1
SID_04197,719,TCP,7,938.0610165398552,DES,0.1436027667114571,3,Edge,0,1
SID_04198,186,TCP,3,124.70314963736998,DES,0.17727628349335858,0,Edge,1,0
SID_04199,64,TCP,8,1578.7863876484082,AES,0.3978641202861776,2,Edge,0,1
SID_04200,614,TCP,3,14.595573540507093,AES,0.16849453670152809,1,Chrome,0,0
SID_04201,548,TCP,1,149.05705024766556,DES,0.08842869278854147,2,Chrome,0,0
SID_04202,281,TCP,4,525.9373663088257,AES,0.34741216391886226,2,Unknown,0,1
SID_04203,302,TCP,4,232.4069196023594,AES,0.2581274034345701,1,Edge,0,0
SID_04204,306,UDP,3,364.0374084263874,AES,0.5242519208095662,3,Chrome,0,1
SID_04205,522,TCP,4,323.4723030076553,DES,0.16569497199946276,1,Chrome,1,0
SID_04206,374,TCP,4,250.6348600761009,DES,0.5494631625093039,1,Chrome,0,0
SID_04207,598,TCP,4,382.7853086786972,AES,0.11773460051755377,2,Edge,0,0
SID_04208,64,TCP,2,563.024200463993,AES,0.10963111119268126,1,Chrome,0,0
SID_04209,328,TCP,2,517.5588516304513,DES,0.3396157036130753,2,Firefox,0,0
SID_04210,274,UDP,3,1336.7204790005383,None,0.5433122398909829,1,Chrome,0,0
SID_04211,448,TCP,1,294.7031757823253,None,0.3671134481032997,0,Firefox,0,0
SID_04212,392,TCP,3,264.92882497860217,AES,0.33118642140729104,1,Chrome,0,0
SID_04213,659,UDP,4,561.6676646909311,AES,0.3470474174036184,0,Chrome,0,0
SID_04214,128,UDP,5,39.297026041605534,DES,0.5648416521632125,1,Firefox,0,0
SID_04215,509,ICMP,4,94.85594025605278,AES,0.2896319256874858,1,Chrome,0,0
SID_04216,611,UDP,6,1299.9986313759023,AES,0.3576961052678213,0,Firefox,0,0
SID_04217,871,UDP,2,544.5156707547051,DES,0.6715370720942014,1,Unknown,0,1
SID_04218,403,TCP,2,55.081775391364275,AES,0.29092161568196834,1,Safari,0,1
SID_04219,564,TCP,3,464.40201755342054,AES,0.2501043250550653,2,Edge,1,0
SID_04220,139,TCP,5,406.3496650463653,DES,0.5592742083730258,3,Chrome,0,1
SID_04221,64,UDP,3,226.0330277823872,DES,0.5161576238200122,1,Chrome,0,0
SID_04222,668,UDP,7,372.3036235517068,DES,0.34752481990787953,3,Unknown,0,1
SID_04223,498,TCP,5,166.95417853663037,None,0.34179018818385115,1,Chrome,0,0
SID_04224,735,TCP,3,476.9028636865432,AES,0.3176017890202326,2,Chrome,0,0
SID_04225,225,UDP,7,420.1128979792804,DES,0.45762785783744026,0,Edge,0,1
SID_04226,603,UDP,5,748.1757074383022,AES,0.7130602215250523,1,Chrome,0,1
SID_04227,873,TCP,2,2279.2885933345697,AES,0.10141715837120911,2,Safari,0,0
SID_04228,583,ICMP,6,164.10785870006714,DES,0.418682511181681,1,Chrome,0,0
SID_04229,555,TCP,4,432.25975515902144,AES,0.014739604397690387,0,Chrome,1,0
SID_04230,501,TCP,6,660.8319940023317,DES,0.4532628049757641,3,Firefox,1,1
SID_04231,185,TCP,2,633.4750595674923,AES,0.25888230931919703,0,Firefox,0,1
SID_04232,771,TCP,6,866.208389136717,DES,0.7877606970313399,1,Firefox,0,1
SID_04233,377,TCP,4,249.5037273491655,AES,0.14349625313383726,3,Chrome,0,1
SID_04234,600,UDP,6,805.3023821056165,AES,0.48435284116335625,0,Edge,0,0
SID_04235,187,UDP,2,179.68584089879644,DES,0.47424280048534545,3,Chrome,0,1
SID_04236,264,UDP,5,107.24172162054128,AES,0.47905300979197435,3,Chrome,0,1
SID_04237,787,TCP,5,1425.3443481016254,AES,0.5341287745239539,2,Firefox,0,0
SID_04238,430,TCP,4,513.5677729454687,AES,0.24609327623028487,1,Chrome,0,0
SID_04239,790,TCP,7,405.03847887105337,AES,0.42722603896583056,1,Firefox,0,1
SID_04240,484,TCP,3,2110.6100834702092,AES,0.2527404831484333,0,Chrome,1,0
SID_04241,131,TCP,5,989.6304914963088,DES,0.6508631146367561,3,Edge,0,1
SID_04242,678,TCP,6,904.4013691879254,None,0.12981512452489766,2,Chrome,0,0
SID_04243,382,TCP,7,172.79506437409475,DES,0.5243423854317465,1,Chrome,0,1
SID_04244,639,UDP,2,187.82703830131751,AES,0.6815830611342637,2,Chrome,0,1
SID_04245,505,TCP,1,527.9267758983428,AES,0.36703779864447666,2,Firefox,0,0
SID_04246,191,ICMP,4,845.1408630646534,AES,0.16372849561729,0,Chrome,1,0
SID_04247,532,TCP,3,402.3818960590669,AES,0.40415890110884656,1,Firefox,0,1
SID_04248,939,ICMP,4,53.07020622231647,AES,0.5332482879953698,0,Firefox,0,1
SID_04249,598,TCP,4,919.1558210541821,AES,0.1401728849330017,2,Chrome,0,0
SID_04250,488,TCP,5,1188.896203728383,DES,0.12809562673088115,1,Chrome,0,0
SID_04251,715,TCP,1,2310.2556765186177,AES,0.5073448726322272,4,Edge,0,1
SID_04252,542,UDP,6,420.43705426484183,None,0.1187053383757811,1,Chrome,0,0
SID_04253,541,TCP,3,238.776642146685,DES,0.059525542758190546,2,Firefox,0,0
SID_04254,281,TCP,1,2080.879219981728,None,0.11456808681701941,1,Firefox,0,0
SID_04255,546,UDP,3,1004.602704675986,None,0.2861740612903878,1,Firefox,0,0
SID_04256,707,TCP,1,52.90013489864898,DES,0.564084143925167,1,Chrome,1,0
SID_04257,332,TCP,6,694.0525331886043,AES,0.2788746899325641,0,Edge,0,0
SID_04258,784,TCP,3,23.153161632160575,AES,0.6534728238880663,3,Chrome,0,1
SID_04259,481,TCP,4,205.48854051975744,AES,0.2859105069642649,2,Edge,0,0
SID_04260,322,TCP,8,58.876664113111175,AES,0.31914146133217475,1,Firefox,0,1
SID_04261,699,TCP,5,183.42123273957637,DES,0.0755959689313964,1,Edge,0,0
SID_04262,442,TCP,6,538.5544016944079,DES,0.2510175852810623,1,Unknown,0,1
SID_04263,651,TCP,3,284.04555699359963,AES,0.2633339650076839,2,Chrome,0,0
SID_04264,441,UDP,3,73.70331068021764,DES,0.41099949203694197,3,Chrome,1,1
SID_04265,488,TCP,2,526.3171724129809,AES,0.6375219878077687,2,Chrome,0,1
SID_04266,598,TCP,3,986.1401987610501,None,0.2739706257792849,3,Chrome,0,1
SID_04267,558,TCP,4,43.67079389209003,AES,0.3652470254971087,2,Chrome,0,0
SID_04268,100,TCP,1,1712.3897133040914,AES,0.475922827359827,1,Chrome,0,1
SID_04269,275,TCP,6,846.9054166091285,AES,0.2477070344913922,1,Chrome,0,0
SID_04270,685,TCP,4,586.2450071830195,DES,0.2893106001534924,2,Safari,0,0
SID_04271,473,TCP,2,403.7646530893709,AES,0.5212883948878654,0,Chrome,0,1
SID_04272,395,UDP,5,399.760486375785,None,0.25990719090322945,1,Chrome,0,0
SID_04273,228,TCP,7,327.04709058635,AES,0.37678288106584135,4,Safari,0,1
SID_04274,284,TCP,3,98.39368280709446,AES,0.3605211534222803,2,Chrome,0,0
SID_04275,95,TCP,1,66.04633028724255,AES,0.6860033527822152,1,Chrome,1,1
SID_04276,479,TCP,1,295.4959022133791,DES,0.3019403841263967,0,Firefox,0,0
SID_04277,380,UDP,2,879.8441063432426,AES,0.4402161204469132,3,Unknown,0,1
SID_04278,306,TCP,2,272.18511523359587,AES,0.3390361097985446,1,Firefox,0,0
SID_04279,486,TCP,7,1338.1789061584404,AES,0.26964995880476134,1,Firefox,0,1
SID_04280,572,TCP,1,382.8037547250224,None,0.6072749169894777,2,Chrome,0,1
SID_04281,918,TCP,4,797.9867141280512,AES,0.7924276969000678,2,Chrome,0,1
SID_04282,197,TCP,3,452.3851848911092,AES,0.40528411518145996,2,Edge,1,0
SID_04283,731,TCP,5,551.0476679996394,DES,0.5596572041518688,1,Edge,0,1
SID_04284,694,TCP,1,230.31695083362496,DES,0.047985608002017004,2,Chrome,0,0
SID_04285,344,TCP,5,577.0218441918246,None,0.2589077499317649,2,Chrome,0,0
SID_04286,540,TCP,2,93.81429800973541,DES,0.1447946739544859,0,Edge,0,0
SID_04287,408,TCP,2,391.2090119625249,AES,0.15906358886888625,1,Chrome,0,0
SID_04288,537,TCP,3,475.8020845124878,AES,0.07708765696013484,2,Firefox,0,0
SID_04289,801,TCP,4,973.9057017250042,AES,0.6747407402210402,2,Chrome,0,1
SID_04290,621,ICMP,3,408.95545721425987,None,0.11662343247317161,2,Chrome,0,0
SID_04291,601,TCP,4,875.9416835836731,AES,0.22569119373401203,2,Chrome,0,0
SID_04292,413,ICMP,6,153.52536428202473,AES,0.09271766613459594,2,Chrome,1,0
SID_04293,203,TCP,4,20.43974155914068,AES,0.1600313685155803,1,Firefox,0,0
SID_04294,458,UDP,5,564.0907467216496,None,0.4184854967350074,3,Chrome,0,1
SID_04295,741,TCP,5,513.7667487687878,AES,0.4558043231278901,2,Edge,0,1
SID_04296,194,TCP,7,886.3303124112716,AES,0.24852257512265669,2,Chrome,0,1
SID_04297,288,UDP,5,300.9719906189079,AES,0.12178674821050402,1,Chrome,0,0
SID_04298,525,UDP,4,24.256329750860907,AES,0.07683250961158233,0,Chrome,1,0
SID_04299,303,TCP,4,1028.6369801156832,DES,0.3232727930665755,0,Safari,0,0
SID_04300,341,TCP,6,2280.7736987729213,DES,0.4690128414058109,1,Firefox,0,0
SID_04301,415,TCP,4,401.04822709423127,AES,0.4573061070593868,3,Chrome,0,1
SID_04302,226,UDP,3,755.6035792576666,None,0.557045387079126,0,Chrome,0,0
SID_04303,305,TCP,6,629.4165208853286,DES,0.18455219899655048,1,Firefox,1,0
SID_04304,640,TCP,7,667.7712844650795,DES,0.4235515016263253,0,Chrome,0,1
SID_04305,238,UDP,5,1616.1910652387114,DES,0.14990804992725415,3,Unknown,0,1
SID_04306,180,UDP,7,1066.4661142689204,DES,0.43645559331428824,1,Edge,0,1
SID_04307,373,TCP,3,1174.9982063766704,DES,0.16305173415213997,1,Edge,0,0
SID_04308,646,TCP,3,75.4815159877638,AES,0.5983977066109394,0,Firefox,0,0
SID_04309,460,ICMP,5,126.92227708587814,AES,0.12119548454246039,1,Firefox,0,1
SID_04310,407,TCP,3,870.8613339016521,AES,0.5325837781188326,1,Chrome,0,0
SID_04311,508,UDP,7,622.019576266295,DES,0.1847446590451262,0,Chrome,0,1
SID_04312,150,TCP,4,1190.7620358423353,None,0.3707679678425866,1,Chrome,0,0
SID_04313,598,TCP,4,78.1549358729175,AES,0.5774111563185174,2,Chrome,1,0
SID_04314,576,TCP,4,668.6670193955606,DES,0.38126957522950583,3,Chrome,0,1
SID_04315,418,TCP,5,532.5336293353994,AES,0.06342129054046751,2,Chrome,0,0
SID_04316,701,UDP,2,1543.0915142854492,None,0.3470965486737806,3,Chrome,0,1
SID_04317,274,TCP,2,165.7659397197759,DES,0.42066950913293794,1,Edge,0,1
SID_04318,725,TCP,5,343.04407007516306,AES,0.2714706253382456,1,Chrome,0,0
SID_04319,530,TCP,5,130.45899455128549,AES,0.08816964487330217,1,Edge,0,1
SID_04320,432,TCP,2,480.79357721002964,AES,0.21484029624506612,2,Chrome,0,0
SID_04321,496,TCP,3,1705.6382431226914,DES,0.45081850409570484,2,Unknown,0,1
SID_04322,478,TCP,7,887.738939223365,DES,0.16990695436979103,1,Firefox,0,1
SID_04323,744,TCP,4,1090.9965085625302,None,0.2114693892949633,2,Firefox,0,0
SID_04324,284,UDP,2,78.38745447825407,DES,0.43600244883078526,1,Firefox,0,0
SID_04325,347,UDP,3,481.22185529779983,AES,0.5378077657527183,1,Chrome,0,0
SID_04326,707,TCP,7,1459.444424984145,DES,0.12930413571566288,2,Firefox,0,1
SID_04327,380,TCP,3,1453.5614397271738,None,0.6642232515085071,1,Firefox,0,1
SID_04328,680,TCP,8,3539.6263115441066,None,0.29478048332070744,2,Edge,0,1
SID_04329,839,TCP,3,597.307278660852,DES,0.2214666695262499,1,Safari,0,0
SID_04330,419,UDP,4,1.658862049729791,AES,0.49978684775503673,1,Firefox,1,0
SID_04331,636,TCP,6,1834.5871288003277,DES,0.04670382892470894,1,Safari,1,0
SID_04332,269,TCP,1,2502.4371759941077,DES,0.5836229774850067,2,Chrome,0,0
SID_04333,650,TCP,3,2102.056326198407,DES,0.31542663876273275,2,Chrome,1,0
SID_04334,539,TCP,2,1182.416401716379,AES,0.42236267544050504,2,Chrome,0,0
SID_04335,594,TCP,6,190.519411698732,AES,0.2051287730223937,1,Edge,0,0
SID_04336,370,TCP,2,119.78165278161012,DES,0.5756415456710636,2,Firefox,0,0
SID_04337,167,TCP,6,965.5444151819103,DES,0.47837840554853833,1,Chrome,1,0
SID_04338,600,UDP,5,121.05190497003717,AES,0.48321306708420997,2,Firefox,1,0
SID_04339,87,UDP,2,2451.4772864891816,AES,0.2908574159995403,3,Firefox,0,1
SID_04340,436,UDP,1,472.22380598919597,DES,0.5930595212515565,2,Unknown,1,0
SID_04341,688,UDP,2,25.039862988735628,DES,0.3644160426166496,2,Chrome,0,0
SID_04342,538,TCP,3,130.57402161802688,AES,0.5154058914486481,1,Safari,0,0
SID_04343,889,UDP,6,274.5346050285956,AES,0.21079906775995882,2,Chrome,0,0
SID_04344,705,TCP,2,973.2539665411783,AES,0.09490939210955654,2,Firefox,0,1
SID_04345,369,TCP,5,1069.3706928924098,None,0.060643907856255785,0,Edge,0,0
SID_04346,505,UDP,5,191.64724433226016,AES,0.6767661901904355,1,Safari,0,1
SID_04347,490,TCP,4,836.5628517113626,AES,0.5297843290911455,1,Chrome,0,0
SID_04348,183,ICMP,2,25.875895330318404,None,0.41377009190967634,1,Edge,0,0
SID_04349,311,TCP,1,86.82837385713441,DES,0.1723115010004716,2,Chrome,0,0
SID_04350,387,UDP,3,612.5926644169208,DES,0.22784814141646498,1,Firefox,0,0
SID_04351,92,TCP,5,973.4401527101726,DES,0.3022839019332024,0,Chrome,0,1
SID_04352,509,TCP,2,1966.1500483435475,AES,0.4678825669557816,4,Edge,0,1
SID_04353,450,TCP,6,460.6504739182297,AES,0.4479708088955173,0,Unknown,0,1
SID_04354,165,UDP,4,102.22402639019386,AES,0.25807639813525857,1,Edge,0,0
SID_04355,580,TCP,4,2115.7970506742636,AES,0.29061944814435536,2,Chrome,0,0
SID_04356,643,TCP,8,460.20269547270675,AES,0.6235608328041488,2,Chrome,0,1
SID_04357,545,TCP,4,550.4848875424151,None,0.16607901234142033,1,Chrome,0,0
SID_04358,435,TCP,8,1541.6758431084,AES,0.0905873295073365,1,Firefox,0,1
SID_04359,618,TCP,7,705.085844516145,AES,0.6131378886930728,2,Edge,0,1
SID_04360,636,TCP,4,286.99910848821594,AES,0.2324942477780785,3,Firefox,0,1
SID_04361,561,UDP,4,622.5814673053746,AES,0.5658365314203276,1,Firefox,0,1
SID_04362,335,TCP,4,784.367132508229,AES,0.4100487176343274,0,Safari,0,0
SID_04363,555,TCP,3,1764.3659044039193,AES,0.23345279106277395,1,Chrome,1,0
SID_04364,739,TCP,6,214.13047313356265,DES,0.3857501764349177,2,Chrome,0,0
SID_04365,380,TCP,2,655.6562023587483,DES,0.3086222200439088,4,Chrome,0,1
SID_04366,919,TCP,3,2025.5889313384675,AES,0.20585875407602083,2,Unknown,0,0
SID_04367,394,UDP,4,37.2313037658287,DES,0.2534857674528702,1,Safari,1,0
SID_04368,506,TCP,6,173.10101373333922,AES,0.09201544517612799,0,Chrome,0,0
SID_04369,365,TCP,4,340.1036511635215,DES,0.25986067960226705,1,Chrome,1,0
SID_04370,544,TCP,3,907.7275596196703,AES,0.3260327702996651,0,Edge,0,0
SID_04371,151,TCP,1,1475.3552647295476,DES,0.45625626778682055,1,Chrome,0,0
SID_04372,390,TCP,3,177.68611927567736,AES,0.345418813822843,1,Chrome,0,0
SID_04373,281,TCP,4,226.63813497764758,AES,0.563112832582784,1,Edge,0,1
SID_04374,527,UDP,4,1386.5755857138631,AES,0.06916899547973517,0,Firefox,0,0
SID_04375,698,TCP,2,128.45760814492834,AES,0.3235774147831411,1,Chrome,0,0
SID_04376,629,TCP,5,242.15745748520874,DES,0.5226526005093324,4,Chrome,1,1
SID_04377,64,TCP,6,1055.4877282257078,None,0.23640096013101738,1,Chrome,0,0
SID_04378,908,TCP,4,145.3698371057837,None,0.16503231726821244,1,Firefox,0,0
SID_04379,559,ICMP,4,1408.36458569995,DES,0.18982947079610155,0,Chrome,0,1
SID_04380,344,TCP,3,539.4864025422103,None,0.24951701222262787,2,Chrome,0,0
SID_04381,531,ICMP,3,474.7458461262669,None,0.2146455320455701,2,Unknown,0,0
SID_04382,535,TCP,2,116.25667699357271,DES,0.2917410964890495,1,Firefox,0,0
SID_04383,366,TCP,3,910.693597093808,AES,0.2732173890309199,3,Chrome,0,1
SID_04384,539,TCP,4,1723.3392302013835,None,0.22478726352116915,0,Safari,0,0
SID_04385,378,TCP,3,942.4046648234574,AES,0.4112623840579327,3,Chrome,0,1
SID_04386,419,TCP,5,304.87318190599365,AES,0.3442715518452648,1,Firefox,0,0
SID_04387,362,TCP,7,959.981083847252,DES,0.4274792473494068,0,Chrome,0,1
SID_04388,213,TCP,5,570.5859716543516,None,0.5754441792589815,2,Chrome,0,0
SID_04389,529,TCP,1,1537.8432375453278,DES,0.7064703369911485,2,Chrome,0,1
SID_04390,617,TCP,2,492.42626639324334,AES,0.33378251524242597,1,Firefox,0,0
SID_04391,602,TCP,1,216.7151894361461,AES,0.39716297646606924,3,Chrome,0,1
SID_04392,663,UDP,2,85.40583380212618,AES,0.6333079558247133,0,Edge,0,1
SID_04393,564,TCP,5,263.9894234372781,AES,0.465881177427481,1,Firefox,0,0
SID_04394,393,UDP,5,663.2466274882062,AES,0.49899842306193803,3,Unknown,0,1
SID_04395,667,TCP,1,149.10465694539715,DES,0.5256047991099506,2,Chrome,1,0
SID_04396,228,TCP,2,32.45856531938672,DES,0.3278790091877368,1,Chrome,0,0
SID_04397,319,TCP,3,476.58853487467877,AES,0.43933907500917213,1,Edge,0,0
SID_04398,307,TCP,1,341.4720899219279,AES,0.04107034994456128,1,Chrome,0,0
SID_04399,716,TCP,3,436.3207150205917,DES,0.2755255116914023,1,Firefox,1,0
SID_04400,688,TCP,1,484.304539903132,DES,0.27412996313572224,3,Firefox,0,1
SID_04401,597,TCP,5,1162.188292764541,DES,0.22536719226502067,0,Firefox,0,0
SID_04402,714,TCP,6,2593.855907232369,None,0.1274439914307534,1,Chrome,0,0
SID_04403,324,UDP,7,243.35755606904735,AES,0.20203678913970155,0,Chrome,0,1
SID_04404,569,TCP,1,2283.370606964287,AES,0.5399382833573926,4,Safari,0,1
SID_04405,474,TCP,3,207.40592166123548,DES,0.21184241521227293,0,Chrome,0,0
SID_04406,669,TCP,5,1125.0184310620925,None,0.7849718133238185,1,Chrome,1,1
SID_04407,476,UDP,4,914.9196452476452,AES,0.1308854680507394,3,Firefox,0,1
SID_04408,423,TCP,3,42.90816781747283,DES,0.5028496498439029,1,Chrome,0,0
SID_04409,608,TCP,4,1032.5598953015763,AES,0.3010776820882713,3,Chrome,1,1
SID_04410,675,UDP,1,1851.1004057932219,AES,0.42103346191120744,2,Safari,1,1
SID_04411,366,UDP,4,2129.95260628288,None,0.5826630243699117,2,Edge,1,0
SID_04412,487,TCP,6,924.6374487421081,AES,0.14394650443539897,2,Edge,0,0
SID_04413,288,TCP,7,1235.6247042543732,DES,0.2779372045694491,2,Chrome,1,1
SID_04414,64,UDP,4,59.38397753853242,DES,0.1444722878901569,1,Firefox,0,1
SID_04415,540,UDP,3,140.67659644850067,DES,0.40659160580092996,1,Chrome,1,1
SID_04416,621,TCP,7,243.56929184214152,AES,0.3083549719116684,2,Edge,1,1
SID_04417,552,TCP,1,606.2993985464952,None,0.20817558666140495,3,Chrome,0,1
SID_04418,110,TCP,7,390.5272308786994,DES,0.37410295942439054,1,Chrome,1,1
SID_04419,429,TCP,3,856.3348798201803,AES,0.43103359638761324,3,Edge,0,1
SID_04420,64,TCP,2,472.0231948944529,AES,0.29153228524756825,1,Chrome,0,0
SID_04421,773,TCP,5,1193.4029821329696,AES,0.32980113054705834,0,Firefox,0,0
SID_04422,282,ICMP,5,1000.259385316299,AES,0.3082288041661055,3,Unknown,0,1
SID_04423,751,UDP,3,1100.382922237465,AES,0.20841958551677361,3,Chrome,1,1
SID_04424,689,TCP,1,1412.1663391757056,AES,0.03473020535776494,2,Safari,0,0
SID_04425,319,TCP,2,1437.6865901657022,DES,0.19283952384905978,1,Chrome,0,1
SID_04426,273,TCP,10,1209.6761324952056,None,0.3663943841539121,3,Edge,0,1
SID_04427,570,TCP,3,54.560190473950996,AES,0.21903307591947538,1,Firefox,0,0
SID_04428,331,TCP,4,780.8397047161961,DES,0.24254178661723363,0,Edge,0,0
SID_04429,520,TCP,4,15.990292058426062,AES,0.40805462404175713,1,Chrome,1,0
SID_04430,403,TCP,1,1089.3096206203052,AES,0.09610976664043,1,Edge,0,0
SID_04431,143,TCP,4,50.40103402671539,AES,0.389869981635896,2,Firefox,0,0
SID_04432,64,UDP,5,3269.8154851518602,None,0.41450753153262737,2,Chrome,0,0
SID_04433,545,TCP,7,761.6964359873774,None,0.2974370660700328,2,Firefox,0,1
SID_04434,387,TCP,6,160.71249209187405,DES,0.4177430758122857,1,Chrome,1,0
SID_04435,389,UDP,1,505.3098573016339,AES,0.3072938875186418,2,Edge,1,0
SID_04436,639,TCP,3,1402.0785865182943,AES,0.21626628464538425,0,Chrome,0,1
SID_04437,734,TCP,2,158.75876390667793,AES,0.22943848554009572,1,Firefox,0,0
SID_04438,445,TCP,2,615.6347179161127,None,0.6808019600616314,2,Firefox,0,1
SID_04439,431,ICMP,3,2.8697550955311804,DES,0.20310333169994968,1,Firefox,0,0
SID_04440,600,TCP,8,1242.5453089572757,DES,0.13777205781337956,2,Chrome,0,1
SID_04441,228,TCP,2,173.14053467601417,DES,0.2392664931640946,2,Chrome,1,1
SID_04442,544,TCP,4,391.74485854592365,DES,0.28207730975293754,3,Firefox,0,1
SID_04443,610,TCP,2,604.4329844884155,DES,0.5100830918552974,3,Chrome,0,1
SID_04444,636,TCP,1,125.19351008358561,DES,0.35700310653177714,2,Edge,0,0
SID_04445,112,TCP,5,2090.2376200871586,None,0.5437032170129885,2,Firefox,0,0
SID_04446,347,ICMP,7,506.1025898446913,AES,0.1529871555651703,2,Chrome,0,1
SID_04447,324,UDP,3,210.94701269329792,None,0.2778901045851233,3,Firefox,1,1
SID_04448,519,TCP,5,1062.8514850945785,DES,0.15828797498078745,2,Unknown,0,1
SID_04449,596,TCP,3,1797.0653439539444,DES,0.3090905470325955,1,Chrome,0,0
SID_04450,799,TCP,4,1950.4573675427491,None,0.4885469419076493,2,Chrome,0,1
SID_04451,401,UDP,2,451.2882139493804,None,0.34824379552303114,1,Chrome,0,0
SID_04452,400,TCP,5,356.3565576449318,AES,0.7304576859914027,0,Chrome,0,1
SID_04453,729,TCP,1,2118.966072270555,None,0.35487594912224485,0,Firefox,0,0
SID_04454,559,UDP,4,43.42824235837545,AES,0.31698842711315833,1,Chrome,1,0
SID_04455,753,UDP,6,1110.765700071898,AES,0.6213822467329383,1,Firefox,0,1
SID_04456,557,TCP,2,156.33402191859673,AES,0.3502074486966889,2,Edge,0,0
SID_04457,268,UDP,5,501.14077183910223,AES,0.3986156462565254,1,Chrome,0,1
SID_04458,233,UDP,2,2457.9567827076353,None,0.4324685401283464,1,Chrome,0,1
SID_04459,189,TCP,1,696.1903552031501,AES,0.666927007340447,0,Chrome,0,1
SID_04460,632,TCP,5,592.9305776660838,DES,0.17636024973395864,0,Firefox,0,0
SID_04461,737,ICMP,4,51.03435331976238,AES,0.38606811358582954,0,Firefox,0,0
SID_04462,869,TCP,5,259.85374983175484,DES,0.421915316534517,0,Edge,0,0
SID_04463,668,TCP,6,2.444613621900558,AES,0.31108954851001086,2,Edge,0,0
SID_04464,732,TCP,4,1663.5899366383467,DES,0.264572080728805,2,Unknown,0,1
SID_04465,383,UDP,3,828.1825715380231,DES,0.36937526387006797,1,Chrome,1,0
SID_04466,268,UDP,2,100.47567198122455,AES,0.6529489755980991,0,Edge,0,1
SID_04467,670,TCP,4,361.3823630430423,None,0.28131166703401356,0,Safari,0,0
SID_04468,583,ICMP,9,1334.5666036751722,AES,0.10862722066190111,1,Safari,0,1
SID_04469,521,UDP,8,120.94040638991379,DES,0.24676368544132588,4,Chrome,0,1
SID_04470,577,UDP,7,209.3674996265967,DES,0.18693565820447455,0,Firefox,1,1
SID_04471,564,TCP,3,623.6729061187234,AES,0.24407179806061324,0,Edge,0,0
SID_04472,756,TCP,1,125.27312798691055,None,0.2762327013570287,1,Chrome,0,0
SID_04473,758,TCP,5,385.92833482289575,DES,0.6990723507478193,2,Firefox,0,1
SID_04474,608,TCP,4,3219.6038520478673,None,0.18815497026608136,1,Chrome,0,0
SID_04475,669,TCP,4,627.949192693188,DES,0.3289253575854427,2,Chrome,0,0
SID_04476,602,UDP,3,967.2627359893454,DES,0.5619035782853035,0,Chrome,0,0
SID_04477,407,TCP,6,870.8053341194225,AES,0.33841811335794636,1,Chrome,0,0
SID_04478,651,UDP,5,190.31750367455624,None,0.13913528367593234,0,Edge,0,0
SID_04479,221,TCP,2,1497.231381124138,AES,0.28565293117432367,3,Firefox,1,1
SID_04480,710,TCP,2,104.13264902426045,None,0.4628765760363379,2,Chrome,1,1
SID_04481,261,TCP,2,2036.6954416998624,DES,0.4611153139532563,1,Firefox,0,0
SID_04482,557,TCP,6,194.7503554285487,DES,0.3982112180921717,2,Chrome,0,0
SID_04483,330,TCP,5,2476.3410809803454,AES,0.7003120676350105,2,Safari,0,1
SID_04484,610,UDP,2,1279.4453779403527,AES,0.5233796894725109,3,Chrome,0,1
SID_04485,493,TCP,3,150.01192742437152,AES,0.662249308064208,1,Chrome,0,1
SID_04486,181,TCP,3,139.86631650806783,None,0.5432758821212338,3,Chrome,0,1
SID_04487,584,TCP,3,70.65365737740562,AES,0.3124871044483255,3,Edge,0,1
SID_04488,384,TCP,3,227.32970176744863,AES,0.26543010842989073,2,Chrome,0,0
SID_04489,676,TCP,5,860.9487343613179,AES,0.31736735302189917,0,Chrome,0,0
SID_04490,500,TCP,3,587.679597878592,None,0.32892091523928607,2,Chrome,1,0
SID_04491,579,TCP,4,760.1899446856323,DES,0.25910977581693945,2,Chrome,0,0
SID_04492,308,UDP,5,25.308623930545266,AES,0.38305017787257883,3,Firefox,1,1
SID_04493,382,TCP,6,66.6804018364718,DES,0.33677491668680415,1,Edge,0,0
SID_04494,408,UDP,7,942.0569870713696,AES,0.3348166023080662,2,Edge,0,1
SID_04495,671,TCP,6,1506.6175486435527,AES,0.6739273736496895,2,Chrome,0,1
SID_04496,835,ICMP,8,356.30722953353006,DES,0.3662965560600553,0,Firefox,1,1
SID_04497,338,TCP,5,145.68037664542476,AES,0.036910388427901314,1,Chrome,0,0
SID_04498,715,TCP,4,294.9465663046679,AES,0.6209458313514269,1,Firefox,0,1
SID_04499,66,TCP,5,424.86343479513613,AES,0.24602103869869146,1,Chrome,0,0
SID_04500,261,ICMP,2,795.6957709173969,AES,0.10077479893260746,1,Edge,0,0
SID_04501,308,TCP,8,421.39251153745107,None,0.3235549624091841,1,Chrome,1,1
SID_04502,229,TCP,4,1818.740510525034,DES,0.17137366023999256,0,Edge,1,0
SID_04503,183,TCP,4,410.27866074488156,AES,0.2271488213643666,0,Safari,0,0
SID_04504,582,TCP,2,160.10189301622998,DES,0.2574923414782572,1,Chrome,0,0
